Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2008041142410,2008-04-03 00:00:00,2008-03-13 00:00:00,MHT,Manchester Regional Airport,Northwest Airlines,Passenger Property Loss,Checkpoint,Cell Phones,74.99,Denied,0.0,Deny,21.0,74.99
2004111967412,2004-10-05 00:00:00,2004-08-12 00:00:00,MSY,New Orleans International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),352.45,Settled,312.65,Settle,54.0,39.80000000000001
0226307M,2004-02-26 00:00:00,2004-01-15 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,217.0,Approved,217.0,Approve in Full,42.0,0.0
2008011537918,2008-01-10 00:00:00,2007-12-17 00:00:00,MGM,Montgomery Regional-Dannelly Field,Delta Air Lines,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Jewelry - Costume; Watches - Inexpensive $100 or less,830.0,Denied,0.0,Deny,24.0,830.0
2005062386987,2005-05-31 00:00:00,2005-05-08 00:00:00,MIA,Miami International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),255.55,Denied,0.0,Deny,23.0,255.55
0429038L,2003-04-29 00:00:00,2003-02-06 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),35.0,Approved,35.0,Approve in Full,82.0,0.0
2005020275297,2005-01-04 00:00:00,2004-12-02 00:00:00,SYR,Syracuse-Hancock International,Jet Blue,Passenger Property Loss,Checked Baggage,Other,49.0,Approved,49.0,Approve in Full,33.0,0.0
2006062108356,2006-06-20 00:00:00,2006-06-09 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,19.94,Approved,19.94,Approve in Full,11.0,0.0
2005120797094,2005-11-22 00:00:00,2005-09-21 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Lufthansa,Passenger Property Loss,Checked Baggage,Other,43.61,Denied,0.0,Deny,62.0,43.61
2005050484096,2005-05-03 00:00:00,2005-04-22 00:00:00,DCA,Ronald Reagan Washington National Airport,USAir,Property Damage,Checkpoint,Other,355.0,Settled,234.0,Settle,11.0,121.0
2009111865464,2009-11-10 00:00:00,2009-11-09 11:15:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks; Luggage (all types including footlockers),40.0,Denied,0.0,Deny,0.0,40.0
1222318M,2003-12-22 00:00:00,2003-11-30 00:00:00,MIA,Miami International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,500.0,Settled,250.0,Settle,22.0,250.0
0528102L,2003-05-28 00:00:00,2003-04-20 00:00:00,PHX,Phoenix Sky Harbor International,USAir,Property Damage,Checked Baggage,Locks,109.95,Approved,109.95,Approve in Full,38.0,0.0
2007020120004,2007-01-29 00:00:00,2006-12-16 00:00:00,RSW,Southwest Florida International,UAL,Passenger Property Loss,Checked Baggage,DVD/CD Players,159.95,Denied,0.0,Deny,44.0,159.95
0808001M,2003-08-08 00:00:00,2003-06-04 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),160.51,Settled,153.16,Settle,65.0,7.349999999999994
2006022402148,2006-02-17 00:00:00,2005-12-16 00:00:00,SJU,Luis Munoz Marin International,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),313.56,Denied,0.0,Deny,63.0,313.56
2005071188572,2005-07-07 00:00:00,2005-06-01 00:00:00,YKM,Yakima Air Terminal-Mcallister,Alaska Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,70.0,Denied,0.0,Deny,36.0,70.0
0905238M,2003-09-05 00:00:00,2003-08-07 00:00:00,PHX,Phoenix Sky Harbor International,Delta Air Lines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,76.67,Settled,38.34,Settle,29.0,38.33
2009092964103,2009-09-28 00:00:00,2009-09-20 00:00:00,BOS,Boston (Logan) International Airport,USAir,Passenger Property Loss,Checked Baggage,Handbags & Purses (leather or fabric),243.96,Denied,0.0,Deny,8.0,243.96
0401001L,2003-04-01 00:00:00,2003-03-16 00:00:00,SEA,Seattle-Tacoma International,Continental Airlines,Passenger Property Loss,Checked Baggage,Currency,300.0,Approved,300.0,Approve in Full,16.0,0.0
2009061860351,2009-06-15 00:00:00,2009-06-09 00:00:00,PHL,Philadelphia International Airport,USAir,Property Damage,Checked Baggage,Medical Equipment & Insturments,50.0,Denied,0.0,Deny,6.0,50.0
2007103034154,2007-10-24 00:00:00,2007-09-19 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers); Other,206.25,Denied,0.0,Deny,35.0,206.25
2008060545333,2008-06-02 00:00:00,2008-05-10 00:00:00,COS,Colorado Springs Municipal,Northwest Airlines,Property Damage,Checked Baggage,Locks,30.0,Denied,0.0,Deny,23.0,30.0
2008121953623,2008-12-12 00:00:00,2008-12-01 00:00:00,SYR,Syracuse-Hancock International,Continental Airlines,Property Damage,Checkpoint,Bags - Fabric; plastic; etc. (not purses),30.0,Approved,30.0,Approve in Full,11.0,0.0
2008110551924,2008-10-23 00:00:00,2008-10-12 00:00:00,SUX,Sioux Gateway,Northwest Airlines,Property Damage,Checked Baggage,Locks,36.68,Denied,0.0,Deny,11.0,36.68
2007092432460,2007-09-24 00:00:00,2007-08-19 00:00:00,ICT,Wichita Mid-Continent,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),150.0,Settled,50.0,Settle,36.0,100.0
0328009L,2003-03-28 00:00:00,2003-02-24 00:00:00,LAX,Los Angeles International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),346.47,Settled,149.99,Settle,32.0,196.48000000000002
2005121697907,2005-12-12 00:00:00,2005-11-29 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),514.24,Denied,0.0,Deny,13.0,514.24
2007101033168,2007-10-09 00:00:00,2007-06-29 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Boxes - Jewelry; Cigarette; Music; etc.; Jewelry - Costume; Jewelry - Fine,650.0,Denied,0.0,Deny,102.0,650.0
2005042783524,2005-04-26 00:00:00,2005-04-15 00:00:00,IAD,Washington Dulles International,UAL,Passenger Property Loss,Checked Baggage,Other,99.0,Denied,0.0,Deny,11.0,99.0
2006122217843,2006-12-19 00:00:00,2006-11-09 00:00:00,DEN,Denver International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),245.0,Denied,0.0,Deny,40.0,245.0
2005040881985,2005-04-07 00:00:00,2005-03-21 00:00:00,HOU,William P. Hobby,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,33.75,Approved,33.75,Approve in Full,17.0,0.0
2005120897374,2005-11-30 00:00:00,2005-11-29 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,45.0,Denied,0.0,Deny,1.0,45.0
2005032279207,2005-03-04 00:00:00,2005-01-25 00:00:00,LAX,Los Angeles International Airport,ATA Aerocondor,Passenger Property Loss,Checkpoint,Jewelry - Fine,79.0,Denied,0.0,Deny,38.0,79.0
1008015M,2003-10-08 00:00:00,2003-09-24 00:00:00,PDX,Portland International,American Airlines,Property Damage,Checked Baggage,Other,58.0,Approved,58.0,Approve in Full,14.0,0.0
2007091932221,2007-09-17 00:00:00,2007-09-05 00:00:00,PIT,Pittsburgh International Airport,UAL,Passenger Property Loss,Checked Baggage,Cell Phones; Medicines,47.68,Denied,0.0,Deny,12.0,47.68
2008092450331,2008-09-22 00:00:00,2008-05-30 00:00:00,MYR,Myrtle Beach International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,500.0,Denied,0.0,Deny,115.0,500.0
2005071488903,2005-07-13 00:00:00,2005-07-06 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Property Damage,Checked Baggage,Other,465.0,Approved,465.0,Approve in Full,7.0,0.0
0223019M,2004-02-23 00:00:00,2004-02-12 00:00:00,LAS,McCarran International,American Airlines,Passenger Property Loss,Checked Baggage,PDA - Personal Data Assistants,1041.0,Settled,237.05,Settle,11.0,803.95
2005072189384,2005-07-20 00:00:00,2005-05-13 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,DVD/CD Players,48.89,Denied,0.0,Deny,68.0,48.89
2007061326823,2007-06-07 00:00:00,2007-05-22 00:00:00,STL,Lambert St. Louis International,Continental Airlines,Passenger Property Loss,Checkpoint,Watches - Expensive more than $100,285.0,Settled,230.59,Settle,16.0,54.41
2004052653582,2004-04-21 00:00:00,2004-03-19 00:00:00,BUF,Buffalo Niagara International,USAir,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,80.0,Settled,40.0,Settle,33.0,40.0
2008051644406,2008-05-12 00:00:00,2008-04-17 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Southwest Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,82.0,Denied,0.0,Deny,25.0,82.0
2008012438496,2008-01-17 00:00:00,2008-01-05 00:00:00,PDX,Portland International,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),285.0,Denied,0.0,Deny,12.0,285.0
2005092893355,2005-09-19 00:00:00,2005-09-04 00:00:00,ABQ,Albuquerque International Sunport Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,60.0,Denied,0.0,Deny,15.0,60.0
2006102014255,2006-10-04 00:00:00,2006-08-12 00:00:00,RNO,Reno/Tahoe International,Alaska Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),72.95,Denied,0.0,Deny,53.0,72.95
2007092832771,2007-09-26 00:00:00,2007-07-03 00:00:00,ILM,Wilmington International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),349.95,Denied,0.0,Deny,85.0,349.95
0506078L,2003-05-06 00:00:00,2003-04-03 00:00:00,ORD,Chicago O'Hare International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks,20.0,Denied,0.0,Deny,33.0,20.0
0701196M,2003-07-01 00:00:00,2003-06-18 00:00:00,SLC,Salt Lake City International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,30.0,Approved,30.0,Approve in Full,13.0,0.0
2007060426164,2007-05-31 00:00:00,2007-05-19 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,MP3 Players-(iPods; etc),270.93,Settled,135.47,Settle,12.0,135.46
2005122798394,2005-12-19 00:00:00,2005-07-31 00:00:00,EWR,Newark International Airport,American Airlines,Property Damage,Checked Baggage,Locks,160.0,Denied,0.0,Deny,141.0,160.0
2007112335351,2007-11-19 00:00:00,2007-11-12 00:00:00,BOS,Boston (Logan) International Airport,American Airlines,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),284.96,Approved,284.96,Approve in Full,7.0,0.0
2004061555864,2004-05-10 00:00:00,2004-04-28 00:00:00,HOU,William P. Hobby,Southwest Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,115.0,Settled,55.0,Settle,12.0,60.0
2008051544347,2008-05-19 00:00:00,2008-04-21 00:00:00,PIT,Pittsburgh International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Other,49.0,Denied,0.0,Deny,28.0,49.0
2006122818036,2006-12-22 00:00:00,2006-12-15 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,69.0,Denied,0.0,Deny,7.0,69.0
2008022640217,2008-02-21 00:00:00,2008-02-09 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),100.0,Approved,100.0,Approve in Full,12.0,0.0
2005071589047,2005-07-14 00:00:00,2005-05-18 00:00:00,LAX,Los Angeles International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Medicines,64.57,Approved,64.57,Approve in Full,57.0,0.0
2009073162088,2009-07-28 00:00:00,2009-06-29 00:00:00,BDL,Bradley International Airport,American Eagle,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),50.0,Denied,0.0,Deny,29.0,50.0
2004071259064,2004-06-22 00:00:00,2004-06-06 00:00:00,SJU,Luis Munoz Marin International,Air Canada,Property Damage,Checked Baggage,Other,100.0,Settled,90.0,Settle,16.0,10.0
2009061160072,2009-06-05 00:00:00,2009-06-01 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),200.0,Denied,0.0,Deny,4.0,200.0
2005102094957,2005-10-17 00:00:00,2005-08-28 00:00:00,MOB,Mobile Regional,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,959.52,Settled,618.24,Settle,50.0,341.28
0105515M,2004-01-05 00:00:00,2003-12-15 00:00:00,ORF,Norfolk International,Southwest Airlines,Property Damage,Checked Baggage,Other,25.0,Approved,25.0,Approve in Full,21.0,0.0
2009051458618,2009-04-23 00:00:00,2009-03-29 00:00:00,XNA,Northwest Arkansas Regional,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,59.99,Denied,0.0,Deny,25.0,59.99
2007082130525,2007-08-17 00:00:00,2007-08-15 00:00:00,MEM,Memphis International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Ceramics - Animals; etc.,40.0,Settled,20.0,Settle,2.0,20.0
2009052959594,2009-05-26 00:00:00,2009-05-06 00:00:00,GUM,Guam,Continental Airlines,Property Damage,Checked Baggage,Toys - Other (including games; toys; play dolls etc.),10.0,Approved,10.0,Approve in Full,20.0,0.0
2008082549011,2008-08-20 00:00:00,2008-08-15 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),380.0,Denied,0.0,Deny,5.0,380.0
2004122770916,2004-11-29 00:00:00,2004-11-19 00:00:00,IAD,Washington Dulles International,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),150.0,Settled,50.0,Settle,10.0,100.0
2004122270393,2004-12-07 00:00:00,2004-11-21 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,300.0,Approved,300.0,Approve in Full,16.0,0.0
2009010654137,2008-12-31 00:00:00,2008-12-25 00:00:00,SDF,Louisville International,American Airlines,Property Damage,Checkpoint,Baby - Strollers; car seats; playpen; etc.,159.99,Settled,144.0,Settle,6.0,15.990000000000009
2005121397625,2005-12-05 00:00:00,2005-11-23 00:00:00,CAK,Akron-Canton Regional,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,275.0,Denied,0.0,Deny,12.0,275.0
2007080929990,2007-08-07 00:00:00,2007-08-01 00:00:00,EWR,Newark International Airport,Virgin Atlantic,Passenger Property Loss,Checked Baggage,Locks,20.0,Approved,20.0,Approve in Full,6.0,0.0
2007110634559,2007-11-05 00:00:00,2007-10-30 00:00:00,OGG,Kahului-Maui; HI,Aloha Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,86.44,Denied,0.0,Deny,6.0,86.44
2006012300165,2006-01-18 00:00:00,2005-12-23 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),50.0,Approved,50.0,Approve in Full,26.0,0.0
2007020220089,2007-01-30 00:00:00,2006-12-23 00:00:00,GSP,Greenville-Spartanburg,UAL,Passenger Property Loss,Checked Baggage,Currency,361.97,Denied,0.0,Deny,38.0,361.97
2007020920543,2007-02-06 00:00:00,2006-11-22 00:00:00,PDX,Portland International,Alaska Airlines,Property Damage,Checked Baggage,Other,28.85,Approved,28.85,Approve in Full,76.0,0.0
2008082549049,2008-08-25 00:00:00,2008-08-16 00:00:00,LGA,LaGuardia,American Airlines,Passenger Property Loss,Checked Baggage,Barber Supplies - Scissors; shears; elecric razors; etc.,85.0,Denied,0.0,Deny,9.0,85.0
2006122718019,2006-12-26 00:00:00,2006-12-18 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,250.0,Denied,0.0,Deny,8.0,250.0
2008020439068,2008-01-24 00:00:00,2007-12-23 00:00:00,CHS,Charleston International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,86.23,Denied,0.0,Deny,32.0,86.23
2009060459878,2009-05-28 00:00:00,2009-05-25 00:00:00,BNA,Nashville International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),149.75,Approved,149.75,Approve in Full,3.0,0.0
2009032056703,2009-03-09 00:00:00,2009-01-13 00:00:00,CLT,Charlotte/Douglas International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),100.0,Denied,0.0,Deny,55.0,100.0
2009121866687,2009-12-18 00:00:00,2009-12-11 00:00:00,PVD,TF Green Airport; Providence,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,55.0,Denied,0.0,Deny,7.0,55.0
0826250M,2003-08-26 00:00:00,2003-07-26 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Property Damage,Checked Baggage,Other,74.55,Approved,75.0,Approve in Full,31.0,-0.45000000000000284
2006061408005,2006-06-14 00:00:00,2006-06-01 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Passenger Property Loss,Other,Other,10.0,Denied,0.0,Deny,13.0,10.0
2008061745789,2008-06-12 00:00:00,2008-06-11 00:00:00,TPA,Tampa International,Southwest Airlines,Property Damage,Checkpoint,Baby - Strollers; car seats; playpen; etc.,211.88,Approved,211.88,Approve in Full,1.0,0.0
2004121469098,2004-10-26 00:00:00,2004-09-30 00:00:00,MSY,New Orleans International,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),50.0,Approved,50.0,Approve in Full,26.0,0.0
2008040842081,2008-03-26 00:00:00,2008-03-06 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Currency,240.0,Denied,0.0,Deny,20.0,240.0
2005100393689,2005-09-23 00:00:00,2005-09-13 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,182.99,Settled,91.5,Settle,10.0,91.49000000000001
2006122818073,2006-12-21 00:00:00,2006-12-07 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Other; Sporting Equipment & Supplies (footballs; parachutes; etc.),40.0,Denied,0.0,Deny,14.0,40.0
2008052044565,2008-05-19 00:00:00,2008-04-10 00:00:00,SAN,San Diego International,UAL,Property Damage,Checked Baggage,Computer - Laptop,196.95,Denied,0.0,Deny,39.0,196.95
